YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN
2023,7,22,5.7,30.7,25.1
2023,7,23,16.4,29.6,24.6
2023,7,24,12.2,28.6,24.5
2023,7,25,-1,32,26.1
2023,7,26,0.2,30.8,25.5
2023,7,27,6.8,32.5,24.8
2023,7,28,-1,30.8,24.9
2023,7,29,-1,30.7,26
2023,7,30,0,34.2,24.6
2023,7,31,0,33.4,24.9
2023,8,1,0,33.7,24.2
2023,8,2,0,33.7,26.2
2023,8,3,0,34,24.2
2023,8,4,0,33.4,23.6
2023,8,5,0,33.6,23.9
2023,8,6,0,33.7,24
2023,8,7,-1,34,24.5
2023,8,8,-1,33.1,24.8
2023,8,9,0.2,32.2,25.4
2023,8,10,0.5,31.8,24.8
2023,8,11,0,33.6,25.3
2023,8,12,0.2,30.8,24.9
2023,8,13,0,31.2,25.2
2023,8,14,0.2,31.4,24.7
2023,8,15,-1,31.4,24.9
2023,8,16,7,30.5,24.9
2023,8,17,0,30.9,25.4
2023,8,18,2.2,31.9,25.7
2023,8,19,17.9,32.4,24.7
2023,8,20,0.6,31.8,24
2023,8,21,6.6,31.4,25
2023,8,22,0.5,31.8,24.3
2023,8,23,3.1,31.5,24.2
2023,8,24,0,31.9,24.1
2023,8,25,0,32.1,24.4
2023,8,26,-1,33.2,24.9
2023,8,27,10,28.8,25.3
2023,8,28,3.6,31.8,25.9
2023,8,29,0,32.5,26.4
2023,8,30,0,34.7,24
2023,8,31,0,35.3,24.4
2023,9,1,0,34.7,25.1
2023,9,2,0,33.7,24.9
2023,9,3,0,34.1,24.6
